id,datetime,user,size,change,note
949821653,2020-04-08 18:39:00,MelanieN,391855,,→‎Coronavirus pandemic:  update: daily press briefings
949648459,2020-04-07 18:21:00,Mandruss,389839,−68,"Undid revision 949538576 by Purplebackpack89 (talk) - claimed consensus appears to be absent, see talk"
949538576,2020-04-07 02:01:00,Purplebackpack89,389907,+68,"consensus on TP to add this, do not remove"
949340186,2020-04-05 22:42:00,MelanieN,389839,+1,"→‎Relationship with the press:  null edit to finish my edit summary: we do not ""correct"" or change the titles of sources; we cite them as the source used them"
949339901,2020-04-05 22:40:00,MelanieN,389838,0,r
949322436,2020-04-05 20:31:00,Brogo13,389838,0,Don't?
949319107,2020-04-05 20:10:00,Mandruss,389838,0,→‎Relationship with the press:  partial rv User:Brogo13 - don't correct punctuation in source titles
949313675,2020-04-05 19:36:00,Boing! said Zebedee,389838,−29,"Reverted 1 edit by Bakir123 (talk): That's already obvious in ""President of the USA"" (TW)"
949313242,2020-04-05 19:33:00,Bakir123,389867,+29,Added content.
949244924,2020-04-05 11:19:00,Brogo13,389838,+1,
948959947,2020-04-03 23:05:00,HAL333,389837,−1,→‎2018–2019 federal government shutdown:  past tense
948778748,2020-04-03 00:01:00,Mandruss,389838,−25,→‎top:  ditto
948778381,2020-04-02 23:59:00,Mandruss,389863,−43,→‎top:  MOS:EGG
948772059,2020-04-02 23:08:00,ThunderingTyphoons!,389906,+19,"Wouldn't ""the House"" be named in its first appearance in the article?"
948672480,2020-04-02 10:48:00,Atvica,389887,−11,→‎Family and personal life
948659480,2020-04-02 08:21:00,JJMC89 bot III,389898,−41,Removing Category:American conservative people per G4: Wikipedia:Categories for discussion/Log/2007 January 21#Category:American conservatives
948591512,2020-04-01 22:02:00,Mandruss,389939,,"Undid revision 948577192 by John Broughton (talk) - WP:NOTNEWS, WP:UNDUE - 76 words with little long term informational value"
948577192,2020-04-01 20:22:00,John Broughton,391378,,Adding new paragraph about 2020 annual physical.
948523908,2020-04-01 14:32:00,PackMecEng,389939,−165,Undid revision 948479400 by X1\ (talk) This has been discussed on talk and consensus is to exclude
948479400,2020-04-01 07:23:00,X1\,390104,+165,"Long-standing (since 22:10, 20 December 2017, diff=816365683&oldid=816343562), see Talk:Donald Trump and return to BRD. Undid revision 948216773 by JFG (talk)"
948468049,2020-04-01 05:30:00,Markbassett,389939,−250,"→‎Trump University:   placement of cite to support name change was done in 2010, per TALK"
948454651,2020-04-01 03:19:00,Mandruss,390189,+206,→‎Trump University:  correction per talk
948402204,2020-03-31 21:13:00,Red dwarf,389983,+2,
948401846,2020-03-31 21:10:00,Red dwarf,389981,+1,
948217337,2020-03-30 19:59:00,JFG,389980,−4,→‎Trump University:  Grammar
948217156,2020-03-30 19:58:00,JFG,389984,−3,→‎Trump University:  Grammar
948216773,2020-03-30 19:55:00,JFG,389987,−165,→‎Russian interference:  One hatnote to main interference article is plenty enough; see rationale on talk page
947737370,2020-03-28 04:12:00,Cartoon Boy,390152,+2,
947732436,2020-03-28 03:23:00,X1\,390150,+358,"Incorrect justification used at Talk:Donald Trump#Russian interference, restoration.  Is long-standing, at least back a 1000 edits to early October of last year.  Do BRD.  Undid revision 947716069 by Markbassett (talk)"
947716069,2020-03-28 01:19:00,Markbassett,389792,−358,Revert X1 - per User:PackMecEng reduced timeline sprawl
947588990,2020-03-27 06:54:00,Trahelliven,390150,0,→‎Approval ratings:  to not→not to>split infinitive
947558582,2020-03-27 01:25:00,X1\,390150,,"restore long-standing, take to Talk.  Undid revision 947471249 by PackMecEng (talk)"
947471249,2020-03-26 14:44:00,PackMecEng,389336,,→‎Investigations:  reduced timeline sprawl
947444426,2020-03-26 10:28:00,X1\,390150,+96,"→‎Russian interference:  since split, add Timeline of Russian interference in the 2016 United States elections (July 2016–election day)"
947444324,2020-03-26 10:27:00,X1\,390054,+120,"→‎Investigations:  +Timeline of post-election transition following Russian interference in the 2016 United States elections since Crossfire Hurricane (FBI investigation) was started Timeline of Russian interference in the 2016 United States elections (July 2016–election day)#20160731 on ""July 31, 2016"""
947444045,2020-03-26 10:24:00,X1\,389934,+14,renamed Timeline of investigations into Trump and Russia (2019–2020)
947443828,2020-03-26 10:21:00,X1\,389920,+128,split into Timeline of investigations into Trump and Russia (January–June 2017) & Timeline of investigations into Trump and Russia (July–December 2017)
947383301,2020-03-25 23:48:00,Markbassett,389792,−269,"Undid revision 947223508 by X1\ (talk) UNDUE single opinion, not major item or  BLP significant"
947377369,2020-03-25 22:59:00,DannyS712,390061,−11,Undid revision 947376668 by Lorromorro (talk) - see current consensus #17
947376668,2020-03-25 22:53:00,Lorromorro,390072,+11,minor
947358674,2020-03-25 20:37:00,Mandruss,390061,−35,"Undid revision 947357218 by J4lambert (talk) - dubious applicability in this top-level bio, and busts the limit on post-expand include size, breaking three templates at the end of the article"
947357218,2020-03-25 20:27:00,J4lambert,390096,+35,→‎External links
947223508,2020-03-25 01:17:00,X1\,390061,+269,"→‎Coronavirus pandemic:  +nytimes.com/2020/03/21/us/politics/trump-coronavirus-leadership.html ""Used to Meeting Challenges With Bluster and Force, Trump Confronts a Crisis Unlike Any Before."""
947214469,2020-03-25 00:05:00,Scjessey,389792,−302,Undid revision 947189136 by Llewee (talk) - none of these are necessary or wanted
947189136,2020-03-24 20:50:00,Llewee,390094,+302,
947139189,2020-03-24 14:58:00,Mandruss,389792,−5,"→‎top:  Restoring Talk:Donald Trump#Current consensus, item 30."
947133703,2020-03-24 14:21:00,Mandruss,389797,+162,"→‎Racial views:  Restoring content per Talk:Donald Trump#Current consensus, item 27. I am unable to determine when this was removed, but the removal should have been reverted at that time."
947049271,2020-03-24 00:04:00,Mandruss,389635,,"Undid revision 947047683 by Nannochloropsis (talk) - rv system error, pls try again"
947047683,2020-03-23 23:52:00,Nannochloropsis,388266,,"Saying that DT was ""somber"" is inconsistent with WP:IMPARTIAL. Alternatively something along the lines of ""CNN reported that Trump was somber"" could be stated."
947029666,2020-03-23 21:27:00,Scjessey,389635,−141,"Reverted to revision 947000907 by Tpdwkouaa (talk): No consensus for this one-sided, hagiographic insertion based on minimal discussion using TW"
947024658,2020-03-23 20:50:00,Ergo Sum,389776,+141,"Add mention of North Korea to foreign policy paragraph of lede, per talk page discussion"
947000907,2020-03-23 17:59:00,Tpdwkouaa,389635,−29,Undid revision 947000580 by Tktru (talk) Probably need a source or reason to add that...
947000580,2020-03-23 17:57:00,Tktru,389664,+29,→‎External links
946991384,2020-03-23 16:48:00,Mandruss,389635,+1,"→‎Relationship with the press:  mce, serial comma, article convention"
946989855,2020-03-23 16:36:00,Mandruss,389634,+380,→‎Relationship with the press:  cite cleanup
946987427,2020-03-23 16:19:00,Mandruss,389254,+68,cite cleanup
946982623,2020-03-23 15:44:00,Mandruss,389186,+33,cite cleanup
946981738,2020-03-23 15:37:00,Mandruss,389153,+48,→‎Pardons and commutation:  cite cleanup
946980763,2020-03-23 15:29:00,Mandruss,389105,+1,→‎Pardons and commutation:  US -> U.S. - article consistency
946974233,2020-03-23 14:44:00,SS49,389104,+75,date formats per MOS:DATEFORMAT by script
946935045,2020-03-23 07:58:00,Starship.paint,389029,+45,Rohrabacher
946859466,2020-03-22 21:06:00,MelanieN,388984,−49,Reverting good faith edit. Any change to the lead section needs to be discussed at the talk page first.
946844278,2020-03-22 19:22:00,Scribatorian,389033,+49,
946804706,2020-03-22 14:50:00,MelanieN,388984,+75,→‎Coronavirus pandemic:  adding a phrase per talk page
946788493,2020-03-22 12:22:00,Mandruss,388909,+11,→‎Coronavirus pandemic:  ce
946776438,2020-03-22 10:06:00,SPECIFICO,388898,,Undid revision 946748695 by Markbassett (talk) Restoring talk page consensus.
946748695,2020-03-22 04:30:00,Markbassett,387784,,"→‎Coronavirus pandemic:   UNDUE prominence to a non important, nonBLP sideshow, per TALK.  Try again in a week if it still is in the news."
946664182,2020-03-21 16:44:00,Mandruss,388898,+35,→‎Coronavirus pandemic:  cite cleanup
946663050,2020-03-21 16:36:00,MelanieN,388863,+434,→‎Coronavirus pandemic:  testing numbers update
946661552,2020-03-21 16:24:00,MelanieN,388429,+31,→‎Coronavirus pandemic:  WHO also objected to the term
946661425,2020-03-21 16:23:00,MelanieN,388398,−21,→‎Coronavirus pandemic:  remove flowery language
946651087,2020-03-21 15:05:00,Mandruss,388419,+4,"Undid revision 946644020 by Spy-cicle (talk) - Talk:Donald Trump#Current consensus, item 2"
946647754,2020-03-21 14:37:00,Starship.paint,388415,−55,Undid revision 946646097 by Starship.paint (talk)
946646097,2020-03-21 14:22:00,Starship.paint,388470,+55,in a trial that did not summon witnesses or documents.
946644020,2020-03-21 14:03:00,Spy-cicle,388415,−4,Tweaked infobox per WP:OVERLINK
946643915,2020-03-21 14:03:00,Starship.paint,388419,+126,"On January 31, the Senate voted against allowing subpoenas to call witnesses or documents; 51 Republicans formed the majority for this vote"
946643336,2020-03-21 13:57:00,Starship.paint,388293,+9,"""a temporary moment"""
946643215,2020-03-21 13:56:00,Starship.paint,388284,+8,gave reassurance
946643072,2020-03-21 13:55:00,Starship.paint,388276,+8,"On March 11 Trump addressed the nation from the Oval Office. On one hand, he gave his first serious assessment of the virus (""horrible"" and ""foreign""), while on the other hand he declared that the outbreak was ""temporary"" and that a financial crisis was not occurring"
946642504,2020-03-21 13:50:00,Mandruss,388268,−8,MOS:PUNCT
946642282,2020-03-21 13:47:00,Mandruss,388276,+1,→‎Coronavirus pandemic:  cite cleanup and serial comma
946640821,2020-03-21 13:36:00,Starship.paint,388275,,"On March 16, a somber Trump for the first time acknowledged that the coronavirus was ""not under control"", the situation was ""bad"" with months of impending disruption to daily lives, and a recession might occur"
946640459,2020-03-21 13:33:00,Starship.paint,387755,+128,"article: ""Trump struggled to find a middle ground between acknowledging the deepening crisis and diminishing its threat to the country’s future."""
946627203,2020-03-21 11:18:00,MrX,387627,,"→‎Coronavirus pandemic:  Expanded per talk with content written by User:Scjessey, with slight modification."
946624775,2020-03-21 10:51:00,Starship.paint,386522,−21,"two months would indicate March 21, which isn't the case"
946624369,2020-03-21 10:45:00,Starship.paint,386543,−130,"I don't think this is significant, and User:Markbassett has other problems with this sentence, per talk"
946444162,2020-03-20 05:26:00,Mandruss,386673,−4,→‎General election campaign:  use correct name of institution
946443641,2020-03-20 05:19:00,Mandruss,386677,−37,→‎General election campaign:  WP:NOPIPE
946443463,2020-03-20 05:16:00,Mandruss,386714,−10,→‎General election campaign:  WP:NOPIPE
946425023,2020-03-20 02:15:00,Doc2129,386724,+12,→‎General election campaign:  Hyperlink
946349272,2020-03-19 16:32:00,MelanieN,386712,,→‎Coronavirus pandemic:  removing a sentence that may not have enough WEIGHT for inclusion here
946324087,2020-03-19 13:34:00,Mandruss,387289,−30,MOS:SURNAME
946299324,2020-03-19 09:14:00,Iamreallygoodatcheckers,387319,+298,→‎Coronavirus pandemic
946274456,2020-03-19 04:16:00,Mandruss,387021,+23,→‎Coronavirus pandemic:  cite cleanup
946273134,2020-03-19 04:03:00,Mandruss,386998,−224,"→‎Coronavirus pandemic:  cite cleanup, mce"
946266899,2020-03-19 03:11:00,Starship.paint,387222,+97,2020 Baghdad International Airport airstrike
946266230,2020-03-19 03:05:00,Mandruss,387125,−117,→‎top:  See talk page for significant opposition to coronavirus in the lead and absence of consensus for same.
946265636,2020-03-19 02:59:00,Starship.paint,387242,+8,related stock market to pandemic
946265002,2020-03-19 02:54:00,Starship.paint,387234,+340,"update lede, coronavirus and Syria"
946263209,2020-03-19 02:40:00,Galobtter,386894,,"Reverted 1 edit by ZiplineWhy: We could probably include something on it in the lead but a separate paragraph is too much, esp. since this article is about trump the person (TW)"
946247925,2020-03-19 00:37:00,ZiplineWhy,387408,,"Might be WP: TooSoon. But I feel like there's enough already here to include the impact of the Coronavirus in the lead. The sections in the article need obvious expansion, however. Feel free to remove if you feel so."
946226142,2020-03-18 21:40:00,MelanieN,386894,+486,→‎Coronavirus pandemic:  modified version; see talk page
946219128,2020-03-18 20:53:00,Sdkb,386408,−31,→‎Coronavirus pandemic:  Linking only to U.S. coronavirus article as main article; the overall pandemic article is less relevant
946208524,2020-03-18 19:38:00,Purplebackpack89,386439,+31,→‎Coronavirus pandemic:  declared nat'l emergency
946193361,2020-03-18 17:47:00,Objective3000,386408,,Reverted to revision 946188867 by Mandruss (talk): I don't see how this is outdated. (TW)
946192027,2020-03-18 17:38:00,22merlin,385836,,→‎False statements:  outdated
946188867,2020-03-18 17:15:00,Mandruss,386408,+5,→‎Coronavirus pandemic:  ce
946188035,2020-03-18 17:09:00,MrX,386403,−122,→‎Coronavirus pandemic:  CE
946186883,2020-03-18 17:01:00,MrX,386525,−258,→‎Coronavirus pandemic
946183745,2020-03-18 16:38:00,MrX,386783,,"→‎Presidency:  Getting this started per emerging consensus on talk page. Does not logically fit under a policy section. The second paragraph probably needs some wordsmithing. Material copied from 2019–20 coronavirus pandemic, Misinformation related to the 2019–20 coronavirus pandemic, and 2020 coronavirus pandemic in the United States"
946153146,2020-03-18 12:30:00,ValarianB,379087,,"Undid revision 946105937 by Onghai1929 (talk) not a helpful or useful navigational aide. With a page of this size, less is more"
946105937,2020-03-18 03:05:00,Onghai1929,379630,,→‎External links
946024386,2020-03-17 16:18:00,JzG,379087,+2,"if it's a quote then mark it as such, because these justices are not pro-life, they are ""pro-life"" (as in: anti-abortion)."
946016018,2020-03-17 15:17:00,JFG,379085,0,"Undid revision 945668085 by JzG (talk) We are attributing comments to Trump; must stick to his choice of words, as quoted in source"
946008848,2020-03-17 14:16:00,SPECIFICO,379085,+167,"Undid revision 945975603 by JFG (talk) restore established article text. ""trim"" edit summary misrepresents change in meaning of article content."
